formula,atom a,atom b,a,b,c,alpha,beta,gamma,bandgap,lowest distortion,vpa,mub,e_form,eform oxygen,e_hull,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
HoTbO3,Ho,Tb,4.284,4.284,4.284,90,90,90,1.246,cubic,15.722,0,-2.688,0.263,1.029,Ho1 Tb1 O3,8,67,59,31.2,27.84,8,29,87,58,64.6,26.88,87,15.9994,164.93032,148.93092,74.370774,70.0456488,15.9994,54.8,1747,1692.2,708.08,783.936,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,194,128,116.8,60.96,66,1.21,3.44,2.23,2.552,1.0656,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,0,0,0,0,0,0,11,11,4,4.8,0,6,13,7,8.4,2.88,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,5,5,1.6,1.92,0,2,5,3,2.8,0.96,2,9.105,31.73666667,22.63166667,17.957,10.6224,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Ho3+1 Tb3+1 O2-3,-2,3,5,3.273268354
TbGdO3,Tb,Gd,4.315,4.315,4.315,90,90,90,1.489,cubic,16.07,0,-2.688,0.37,0.989,Tb1 Gd1 O3,8,65,57,30.6,27.12,8,27,87,60,63.4,28.32,87,15.9994,158.92535,142.92595,72.83471,68.202372,15.9994,54.8,1629,1574.2,675.88,745.296,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,196,130,117.6,61.92,66,1.2,3.44,2.24,2.546,1.0728,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,9,9,3.2,3.84,0,6,11,5,7.8,2.16,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,7,7,2.4,2.88,0,2,16,14,5.4,4.24,2,9.105,32.05,22.945,18.22033333,10.9384,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Tb3+1 Gd3+1 O2-3,-2,3,5,3.273268354
BiLuO3,Bi,Lu,5.682,6.059,8.243,90,90,90,2.947,orthorhombic,14.19,0,-2.686,0.295,0.032,Bi1 Lu1 O3,8,83,75,35.6,33.12,8,41,87,46,77.6,14.64,87,15.9994,208.9804,192.981,86.38908,84.467616,15.9994,54.8,1936,1881.2,528.96,568.992,54.8,3,16,13,13.2,4.08,16,2,6,4,3.6,1.92,2,66,187,121,106.6,48.72,66,1.27,3.44,2.17,2.722,0.8616,3.44,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,2.2,3.12,0,0,14,14,5.6,6.72,0,6,29,23,12.8,8.16,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,3.6,2.16,2,9.105,32.95,23.845,17.826,10.4652,9.105,0,0,0,0,0,0,0,0.0022471,0.0022471,0.00044942,0.000719072,0,12,194,182,48.4,58.24,12,Bi3+1 Lu3+1 O2-3,-2,3,5,3.273268354
NaNbO3,Na,Nb,5.47,5.568,7.806,90,90,90,2.204,orthorhombic,11.887,0,-2.686,5.195,0.019,Na1 Nb1 O3,8,41,33,15.2,10.32,8,2,87,85,62,30,87,15.9994,92.90638,76.90698,32.77886986,24.05100406,15.9994,54.8,2750,2695.2,657.054,837.1784,54.8,1,16,15,10.8,6.24,16,2,5,3,2.8,0.96,2,66,166,100,105.6,47.52,66,0.93,3.44,2.51,2.57,1.044,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,4,4,0.8,1.28,0,0,0,0,0,0,0,1,6,5,4.8,1.52,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,6,6,1.2,1.92,0,0,0,0,0,0,0,1,7,6,2.8,1.68,2,9.105,29.24333333,20.13833333,14.94766667,7.0112,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98.8,104.16,12,Na+1 Nb5+1 O2-3,-2,5,7,3.683941988
CeInO3,Ce,In,5.713,5.985,8.249,90,90,90,2.961,orthorhombic,14.1,0,-2.686,3.53,-0.004,Ce1 In1 O3,8,58,50,26.2,21.84,8,15,87,72,70.2,22.08,87,15.9994,140.116,124.1166,60.58644,53.504448,15.9994,54.8,1071,1016.2,333.03,333.876,54.8,3,16,13,12.8,3.92,16,2,6,4,3.4,1.68,2,66,204,138,108.8,51.36,66,1.12,3.44,2.32,2.644,0.9552,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,10,10,2.2,3.12,0,0,1,1,0.2,0.32,0,4,13,9,7,2.4,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,9,9,1.8,2.88,0,0,13,13,2.6,4.16,0,2,22,20,6.6,6.16,2,9.105,37.24,28.135,17.763,10.3896,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,73.8,74.16,12,Ce3+1 In3+1 O2-3,-2,3,5,3.273268354
YbGdO3,Yb,Gd,4.302,4.302,4.302,90,90,90,0,cubic,15.92,0.2,-2.686,-1.511,0.614,Yb1 Gd1 O3,8,70,62,31.6,28.32,8,27,87,60,65.4,25.92,87,15.9994,173.054,157.0546,75.66044,71.593248,15.9994,54.8,1586,1531.2,568.48,616.416,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,196,130,116.2,60.24,66,1.2,3.44,2.24,2.556,1.0608,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,14,14,4.2,5.04,0,6,16,10,8.8,3.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,7,7,1.4,2.24,0,0,16,16,4.4,4.64,2,9.105,34.12,25.015,18.697,11.5104,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Yb3+1 Gd3+1 O2-3,-2,3,5,3.273268354
NbBaO3,Nb,Ba,5.693,6.538,9.589,90,90,90,0,orthorhombic,17.848,0,-2.685,-16.578,0.332,Nb1 Ba1 O3,8,56,48,24.2,19.44,8,9,87,78,63.4,28.32,87,15.9994,137.327,121.3276,55.646316,47.5762992,15.9994,54.8,2750,2695.2,782.88,873.696,54.8,2,16,14,11,6,16,2,6,4,3.4,1.68,2,66,215,149,115.4,59.28,66,0.89,3.44,2.55,2.562,1.0536,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,4,4,0.8,1.28,0,0,0,0,0,0,0,2,6,4,5,1.2,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,6,6,1.2,1.92,0,0,0,0,0,0,0,0,7,7,2.6,1.76,2,9.105,63.59,54.485,21.817,16.7092,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98.8,104.16,12,Nb4+1 Ba2+1 O2-3,-2,4,6,3.380617019
TaKO3,Ta,K,5.769,5.851,10.454,90,90,90,3.635,orthorhombic,17.643,0,-2.684,-21.785,0.236,Ta1 K1 O3,8,73,65,23.2,19.92,8,3,87,84,62.4,29.52,87,15.9994,180.94788,164.94848,53.608876,50.9356016,15.9994,54.8,3290,3235.2,758.186,1012.7256,54.8,1,16,15,10.8,6.24,16,2,6,4,3.2,1.44,2,66,203,137,114.2,57.84,66,0.82,3.44,2.62,2.528,1.0944,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,3,3,0.6,0.96,0,0,14,14,2.8,4.48,0,1,19,18,7.6,4.56,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,7,7,1.4,2.24,0,0,0,0,0,0,0,1,7,6,2.8,1.68,2,9.105,73.10666667,64.00166667,23.70833333,19.75933333,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98.8,104.16,12,Ta5+1 K+1 O2-3,-2,5,7,3.683941988
PmSiO3,Pm,Si,3.744,3.744,3.744,90,90,90,0,cubic,10.493,0,-2.682,4.692,0.539,Pm1 Si1 O3,8,61,53,19.8,16.48,8,21,87,66,72,20.4,87,15.9994,145,129.0006,44.21674,40.313304,15.9994,54.8,1687,1632.2,644.88,708.096,54.8,3,16,13,13,4,16,2,6,4,3,1.2,2,66,199,133,101.6,42.72,66,1.155,3.44,2.285,2.675,0.918,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,0,0,0,0,0,0,5,5,1,1.6,0,4,7,3,5.8,0.72,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,9,9,1.8,2.88,0,2,9,7,3.8,2.16,2,9.105,33.8425,24.7375,16.3195,8.6574,9.105,0,0.773,0.773,0.1546,0.24736,0,0,0,0,0,0,0,12,227,215,91.4,95.28,12,Pm0+1 Si0+1 O0+3,0,0,0,0
LuThO3,Lu,Th,4.553,4.553,4.553,90,90,90,0,cubic,18.873,0.008,-2.682,1.859,1.206,Lu1 Th1 O3,8,90,82,37,34.8,8,16,87,71,63.6,28.08,87,15.9994,232.03806,216.03866,91.000612,90.0014544,15.9994,54.8,2023,1968.2,824.68,923.856,54.8,3,16,13,10.8,6.24,16,2,7,5,3.8,2.16,2,66,206,140,118.2,62.64,66,1.27,3.44,2.17,2.578,1.0344,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.6,0.72,0,0,14,14,2.8,4.48,0,4,17,13,7.8,3.68,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.4,4.08,0,0,0,0,0,0,0,2,9,7,4.6,3.12,2,9.105,32.37,23.265,17.71,10.326,9.105,0,0,0,0,0,0,0,0.0022471,0.0022471,0.00044942,0.000719072,0,12,225,213,91,94.8,12,Lu0+1 Th0+1 O0+3,0,0,0,0
LaMoO3,La,Mo,5.543,5.903,7.987,90,90,90,0,orthorhombic,13.065,0.388,-2.681,3.435,0.21,La1 Mo1 O3,8,57,49,24.6,19.92,8,13,87,74,64.8,26.64,87,15.9994,138.90547,122.90607,56.572734,48.6880008,15.9994,54.8,2896,2841.2,850.68,955.056,54.8,3,16,13,11.4,5.52,16,2,6,4,3.4,1.68,2,66,207,141,111.8,54.96,66,1.1,3.44,2.34,2.716,0.8688,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,5,5,1.2,1.52,0,0,0,0,0,0,0,3,6,3,5.4,0.96,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,9,9,2.8,3.36,0,0,0,0,0,0,0,2,9,7,4.2,2.64,2,9.105,36.8975,27.7925,15.9805,8.3668,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,La3+1 Mo3+1 O2-3,-2,3,5,3.273268354
DyTaO3,Dy,Ta,4.002,4.002,4.002,90,90,90,0,cubic,12.815,0.001,-2.68,3.128,0.648,Dy1 Ta1 O3,8,73,65,32.6,29.52,8,31,87,56,68,22.8,87,15.9994,180.94788,164.94848,78.289216,74.7477792,15.9994,54.8,3290,3235.2,1027.88,1167.696,54.8,3,16,13,11.2,5.76,16,2,6,4,3.6,1.92,2,66,192,126,112,55.2,66,1.22,3.44,2.22,2.608,0.9984,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,3,3,0.6,0.96,0,0,14,14,4.8,5.76,0,6,19,13,9.8,4.56,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,7,7,1.4,2.24,0,0,4,4,0.8,1.28,0,2,7,5,3.4,1.68,2,9.105,31.24,22.135,15.335,7.476,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Dy3+1 Ta3+1 O2-3,-2,3,5,3.273268354
PrLaO3,Pr,La,4.533,4.533,4.533,90,90,90,0.501,cubic,18.627,0,-2.68,2.547,0.965,Pr1 La1 O3,8,59,51,28,24,8,13,87,74,58.2,34.56,87,15.9994,140.90765,124.90825,65.562264,59.4754368,15.9994,54.8,1204,1149.2,512.28,548.976,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,207,141,121.6,66.72,66,1.1,3.44,2.34,2.51,1.116,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,3,3,0.6,0.96,0,3,6,3,5.2,0.96,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,11,11,2.2,3.52,0,2,11,9,5.2,3.84,2,9.105,36.8975,27.7925,19.9775,13.047,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Pr3+1 La3+1 O2-3,-2,3,5,3.273268354
NdSiO3,Nd,Si,3.765,3.765,3.765,90,90,90,0,cubic,10.671,0.001,-2.679,4.689,0.614,Nd1 Si1 O3,8,60,52,19.6,16.16,8,19,87,68,71.6,21.04,87,15.9994,144.242,128.2426,44.06514,40.070744,15.9994,54.8,1687,1632.2,629.08,689.136,54.8,3,16,13,13,4,16,2,6,4,3,1.2,2,66,201,135,102,43.2,66,1.14,3.44,2.3,2.672,0.9216,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,0,0,0,0,0,0,4,4,0.8,1.28,0,4,6,2,5.6,0.64,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,10,10,2,3.2,0,2,10,8,4,2.4,2,9.105,34.81,25.705,16.513,8.8896,9.105,0,0.773,0.773,0.1546,0.24736,0,0,0,0,0,0,0,12,227,215,91.4,95.28,12,Nd2+1 Si4+1 O2-3,-2,4,6,3.380617019
Th2O3,Th,Th,4.572,4.572,4.572,90,90,90,0,cubic,19.11,0.342,-2.678,-0.878,1.135,Th2 O3,8,90,82,40.8,39.36,8,16,87,71,58.6,34.08,87,15.9994,232.03806,216.03866,102.414864,103.6985568,15.9994,54.8,2023,1968.2,842.08,944.736,54.8,3,16,13,10.8,6.24,16,2,7,5,4,2.4,2,66,206,140,122,67.2,66,1.3,3.44,2.14,2.584,1.0272,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.8,0.96,0,0,0,0,0,0,0,4,6,2,5.2,0.96,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,3.2,3.84,0,0,0,0,0,0,0,2,8,6,4.4,2.88,2,9.105,32.37,23.265,18.411,11.1672,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,97.2,102.24,12,Th0+2 O0+3,0,0,0,0
ScInO3,Sc,In,5.317,5.581,8.082,90,90,90,3.175,orthorhombic,11.99,0,-2.677,0.677,0.149,Sc1 In1 O3,8,49,41,18.8,12.96,8,11,87,76,69.4,23.36,87,15.9994,114.818,98.8186,41.5544224,30.66602688,15.9994,54.8,1814,1759.2,481.63,532.948,54.8,3,16,13,12.8,3.92,16,2,5,3,3,1.2,2,66,170,104,102,43.2,66,1.36,3.44,2.08,2.692,0.8976,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,10,10,2.2,3.12,0,0,0,0,0,0,0,3,13,10,6.8,2.48,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2.4,2,9.105,24.26,15.155,14.762,6.7884,9.105,0,0,0,0,0,0,0,6.35E-06,6.35E-06,1.27E-06,2.03E-06,0,12,194,182,73.8,74.16,12,Sc3+1 In3+1 O2-3,-2,3,5,3.273268354
MgZrO3,Mg,Zr,4.103,4.103,4.103,90,90,90,0.843,cubic,13.812,0,-2.676,2.605,0.682,Mg1 Zr1 O3,8,40,32,15.2,9.92,8,44,87,43,74.6,14.88,87,15.9994,91.224,75.2246,32.70544,23.407424,15.9994,54.8,2128,2073.2,643.08,705.936,54.8,2,16,14,10.8,6.24,16,2,5,3,2.8,0.96,2,66,175,109,102.8,44.16,66,1.31,3.44,2.13,2.592,1.0176,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,0,0,0,0,0,2,6,4,4.8,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,0,8,8,2.8,2.08,2,9.105,23.195,14.09,14.68,6.69,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Mg2+1 Zr4+1 O2-3,-2,4,6,3.380617019
CeBaO3,Ce,Ba,6.203,6.229,10.355,90,90,90,0,orthorhombic,20.007,0.199,-2.675,-4.398,0.258,Ce1 Ba1 O3,8,58,50,27.6,23.52,8,9,87,78,57,36,87,15.9994,140.116,124.1166,65.08824,58.906608,15.9994,54.8,1071,1016.2,447.08,470.736,54.8,2,16,14,10.6,6.48,16,2,6,4,3.6,1.92,2,66,215,149,123.4,68.88,66,0.89,3.44,2.55,2.466,1.1688,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,1,1,0.2,0.32,0,2,6,4,4.8,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,13,13,2.6,4.16,0,0,22,22,5.6,6.56,2,9.105,63.59,54.485,25.629,19.8288,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Ce4+1 Ba2+1 O2-3,-2,4,6,3.380617019
SmSiO3,Sm,Si,3.732,3.732,3.732,90,90,90,0,cubic,10.394,0,-2.675,4.676,0.558,Sm1 Si1 O3,8,62,54,20,16.8,8,23,87,64,72.4,19.76,87,15.9994,150.36,134.3606,45.28874,42.028504,15.9994,54.8,1687,1632.2,639.28,701.376,54.8,3,16,13,13,4,16,2,6,4,3,1.2,2,66,198,132,101.4,42.48,66,1.17,3.44,2.27,2.678,0.9144,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,0,0,0,0,0,0,6,6,1.2,1.92,0,4,8,4,6,0.8,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,8,8,1.6,2.56,0,2,8,6,3.6,1.92,2,9.105,33.23,24.125,16.197,8.5104,9.105,0,0.773,0.773,0.1546,0.24736,0,0,0,0,0,0,0,12,227,215,85.8,88.56,12,Sm2+1 Si4+1 O2-3,-2,4,6,3.380617019
GdPuO3,Gd,Pu,4.365,4.365,4.365,90,90,90,0,cubic,16.632,0.947,-2.673,0.039,1.04,Gd1 Pu1 O3,8,94,86,36.4,34.08,8,24,87,63,62.4,29.52,87,15.9994,244,228.0006,89.84964,88.620288,15.9994,54.8,1586,1531.2,532.68,573.456,54.8,3,16,13,10.8,6.24,16,2,7,5,3.8,2.16,2,66,196,130,116.2,60.24,66,1.2,3.44,2.24,2.56,1.056,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,7,7,2.6,3.12,0,6,10,4,7.2,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,8,8,3,3.6,0,2,16,14,6,4.8,2,9.105,32.05,22.945,15.489,7.6608,9.105,0,0,0,0,0,0,0,0.318003638,0.318003638,0.063600728,0.101761164,0,11,194,183,48.2,58.32,12,Gd3+1 Pu3+1 O2-3,-2,3,5,3.273268354
CeBeO3,Ce,Be,3.674,3.674,3.674,90,90,90,0,cubic,9.919,0.2,-2.673,-0.294,0.274,Ce1 Be1 O3,4,58,54,17.2,16.32,8,15,87,72,68.6,22.08,87,9.012182,140.116,131.103818,39.4252764,40.27628944,15.9994,54.8,1560,1505.2,559.08,605.136,54.8,2,16,14,10.6,6.48,16,2,6,4,2.8,1.28,2,66,204,138,99.6,41.76,66,1.12,3.44,2.32,2.602,1.0056,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,1,1,0.2,0.32,0,2,6,4,4.8,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,13,13,2.6,4.16,0,0,22,22,5.6,6.56,2,7.89,37.24,29.35,14.489,9.1004,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Ce4+1 Be2+1 O2-3,-2,4,6,3.380617019
CdUO3,Cd,U,5.794,5.967,8.561,90,90,90,1.056,orthorhombic,14.798,0.4,-2.67,4.083,0.116,Cd1 U1 O3,8,92,84,32.8,29.76,8,20,87,67,70.2,20.16,87,15.9994,238.02891,222.02951,79.687622,76.4258664,15.9994,54.8,1408,1353.2,433.324,454.2288,54.8,3,16,13,12.6,4.08,16,2,7,5,3.6,1.92,2,66,196,130,107.6,49.92,66,1.38,3.44,2.06,2.678,0.9144,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,10,10,2.2,3.12,0,0,3,3,0.6,0.96,0,6,12,6,7.2,1.92,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,11,11,2.2,3.52,0,0,20,20,5.2,5.92,2,9.105,20.025,10.92,13.367,5.1144,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,58.6,55.92,12,Cd2+1 U4+1 O2-3,-2,4,6,3.380617019
CeFeO3,Ce,Fe,5.518,5.642,7.847,90,90,90,1.144,orthorhombic,12.214,1,-2.669,4.094,-0.084,Ce1 Fe1 O3,8,58,50,21.6,16.32,8,15,87,72,66.2,24.96,87,15.9994,140.116,124.1166,48.79184,39.350928,15.9994,54.8,1811,1756.2,609.28,665.376,54.8,3,16,13,11.8,5.04,16,2,6,4,3.2,1.44,2,66,204,138,106.8,48.96,66,1.12,3.44,2.32,2.654,0.9432,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,6,6,1.4,1.84,0,0,1,1,0.2,0.32,0,4,8,4,6,0.8,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,2.6,3.12,0,0,13,13,2.6,4.16,0,2,22,20,6.4,6.24,2,9.105,37.24,28.135,15.057,8.8732,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.42213256,0.675412096,0,12,229,217,91.8,95.76,12,Ce3+1 Fe3+1 O2-3,-2,3,5,3.273268354
MnGdO3,Mn,Gd,5.661,5.68,7.989,90,90,90,0.346,orthorhombic,12.844,0.8,-2.667,-2.85,0.279,Mn1 Gd1 O3,8,64,56,22.6,17.52,8,27,87,60,68,22.8,87,15.9994,157.25,141.2506,52.037249,43.2454188,15.9994,54.8,1586,1531.2,653.88,718.896,54.8,3,16,13,11.6,5.28,16,2,6,4,3.2,1.44,2,66,196,130,106.6,48.72,66,1.2,3.44,2.24,2.614,0.9912,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1.2,1.52,0,0,7,7,1.4,2.24,0,6,10,4,7,1.2,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,2.8,3.36,0,0,7,7,1.4,2.24,0,2,16,14,5.4,4.24,2,9.105,32.05,22.945,13.97051724,7.231793103,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20E-05,9.92E-05,0,12,217,205,89.4,92.88,12,Mn3+1 Gd3+1 O2-3,-2,3,5,3.273268354
TbThO3,Tb,Th,4.551,4.551,4.551,90,90,90,0,cubic,18.854,0.009,-2.666,2.238,1.021,Tb1 Th1 O3,8,90,82,35.8,33.36,8,16,87,71,61.2,30.96,87,15.9994,232.03806,216.03866,87.792322,86.1515064,15.9994,54.8,2023,1968.2,763.28,850.176,54.8,3,16,13,10.8,6.24,16,2,7,5,3.8,2.16,2,66,206,140,119.6,64.32,66,1.21,3.44,2.23,2.566,1.0488,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,9,9,1.8,2.88,0,4,11,7,6.6,1.76,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,5,5,1,1.6,0,2,8,6,3.8,2.16,2,9.105,32.37,23.265,18.28433333,11.0152,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Tb0+1 Th0+1 O0+3,0,0,0,0
