formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
IrBO3,Ir,B,cubic,-0.128,1.663,-0.002,7.806,0.0,3.392,3.392,3.392,90.0,90.0,90.0,-0.705,Ir1 B1 O3,5.0,77.0,72.0,21.2,22.32,8.0,60.0,87.0,27.0,78.6,10.08,87.0,10.811,192.217,181.406,50.20524,56.804704,15.9994,54.8,2739.0,2684.2,1050.28,1194.576,54.8,9.0,16.0,7.0,14.0,2.4,16.0,2.0,6.0,4.0,2.8,1.28,2.0,66.0,141.0,75.0,84.6,22.56,66.0,2.04,3.44,1.4,2.912,0.6336,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,14.0,14.0,2.8,4.48,0.0,3.0,23.0,20.0,8.8,5.68,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,7.1725,14.21,7.0375,9.7395,1.7882,9.105,0.0,1.524,1.524,0.3048,0.48768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,85.4,88.08,12.0,Ir3+1 B3+1 O2-3,-2.0,3.0,5.0,3.273268354
WReO3,W,Re,cubic,-0.123,1.833,0.792,12.096,0.0,3.925,3.925,3.925,90.0,90.0,90.0,-4.812,W1 Re1 O3,8.0,75.0,67.0,34.6,31.92,8.0,51.0,87.0,36.0,73.2,16.56,87.0,15.9994,186.207,170.2076,83.60904,81.131568,15.9994,54.8,3695.0,3640.2,1463.68,1690.656,54.8,6.0,16.0,10.0,12.2,4.56,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,162.0,96.0,102.2,43.44,66.0,1.9,3.44,1.54,2.916,0.6288,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,14.0,14.0,5.6,6.72,0.0,6.0,21.0,15.0,11.8,6.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,6.0,6.0,2.2,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.4,1.68,2.0,9.105,16.05,6.945,11.604,2.9988,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,W3+1 Re3+1 O2-3,-2.0,3.0,5.0,3.273268354
CuNiO3,Cu,Ni,cubic,-0.121,0.698,0.558,9.833,0.0,3.663,3.663,3.663,90.0,90.0,90.0,-2.679,Cu1 Ni1 O3,8.0,29.0,21.0,16.2,9.84,8.0,61.0,87.0,26.0,77.2,11.76,87.0,15.9994,63.546,47.5466,34.04752,21.657744,15.9994,54.8,1728.0,1673.2,650.034,714.2808,54.8,10.0,16.0,6.0,13.8,2.64,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,132.0,66.0,90.8,29.76,66.0,1.9,3.44,1.54,2.826,0.7368,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,7.8,2.16,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.8,0.32,2.0,9.105,11.07,1.965,9.741,0.7632,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.11907894,0.190526304,0.0,12.0,225.0,213.0,97.2,102.24,12.0,Cu2+1 Ni4+1 O2-3,-2.0,4.0,6.0,3.380617019
TcRhO3,Tc,Rh,cubic,-0.119,1.212,0.727,11.908,0.0,3.905,3.905,3.905,90.0,90.0,90.0,-2.31,Tc1 Rh1 O3,8.0,45.0,37.0,22.4,17.28,8.0,53.0,87.0,34.0,74.6,14.88,87.0,15.9994,102.9055,86.9061,49.78074,40.537608,15.9994,54.8,2430.0,2375.2,966.28,1093.776,54.8,7.0,16.0,9.0,12.8,3.84,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,147.0,81.0,97.4,37.68,66.0,1.9,3.44,1.54,2.9,0.648,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,8.0,8.0,2.6,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,6.8,0.96,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,1.4,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,9.105,14.285,5.18,11.048,2.3316,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Tc3+1 Rh3+1 O2-3,-2.0,3.0,5.0,3.273268354
TaIrO3,Ta,Ir,cubic,-0.109,2.242,0.339,11.992,0.0,3.914,3.914,3.914,90.0,90.0,90.0,-7.068,Ta1 Ir1 O3,8.0,77.0,69.0,34.8,32.16,8.0,48.0,87.0,39.0,73.8,15.84,87.0,15.9994,192.217,176.2176,84.232616,81.8798592,15.9994,54.8,3290.0,3235.2,1238.68,1420.656,54.8,5.0,16.0,11.0,12.4,4.32,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,170.0,104.0,101.8,42.96,66.0,1.5,3.44,1.94,2.804,0.7632,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,2.0,2.4,0.0,0.0,14.0,14.0,5.6,6.72,0.0,6.0,23.0,17.0,12.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,7.0,7.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.2,1.52,2.0,9.105,18.12,9.015,11.929,3.3888,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Ta3+1 Ir3+1 O2-3,-2.0,3.0,5.0,3.273268354
ReTcO3,Re,Tc,cubic,-0.107,1.428,0.832,11.893,0.0,3.903,3.903,3.903,90.0,90.0,90.0,-2.294,Re1 Tc1 O3,8.0,75.0,67.0,28.4,24.48,8.0,53.0,87.0,34.0,73.6,16.08,87.0,15.9994,186.207,170.2076,66.44104,60.529968,15.9994,54.8,3459.0,3404.2,1210.68,1387.056,54.8,7.0,16.0,9.0,12.4,4.32,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,151.0,85.0,99.2,39.84,66.0,1.9,3.44,1.54,2.824,0.7392,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,21.0,15.0,9.2,4.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.44,2.0,9.105,14.655,5.55,11.251,2.5752,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Re7+1 Tc-1 O2-3,-2.0,7.0,9.0,4.705619741
PtRuO3,Pt,Ru,cubic,-0.105,0.892,0.075,11.516,0.0,3.862,3.862,3.862,90.0,90.0,90.0,1.596,Pt1 Ru1 O3,8.0,78.0,70.0,29.2,25.44,8.0,56.0,87.0,31.0,76.0,13.2,87.0,15.9994,195.084,179.0846,68.83044,63.397248,15.9994,54.8,2607.0,2552.2,962.56,1089.312,54.8,8.0,16.0,8.0,13.2,3.36,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,146.0,80.0,96.0,36.0,66.0,2.2,3.44,1.24,2.96,0.576,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,9.0,9.0,3.2,3.84,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,24.0,18.0,10.0,5.6,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,3.0,3.0,0.8,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.4,0.64,2.0,9.105,15.02,5.915,11.169,2.4768,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Pt2+1 Ru4+1 O2-3,-2.0,4.0,6.0,3.380617019
RuTeO3,Ru,Te,cubic,-0.102,1.084,0.691,13.96,0.0,4.117,4.117,4.117,90.0,90.0,90.0,0.697,Ru1 Te1 O3,8.0,52.0,44.0,24.0,19.2,8.0,56.0,90.0,34.0,81.4,10.16,87.0,15.9994,127.6,111.6006,55.33364,47.201088,15.9994,54.8,2607.0,2552.2,698.812,772.8144,54.8,8.0,16.0,8.0,14.4,2.56,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,146.0,80.0,96.4,36.48,66.0,2.1,3.44,1.34,2.924,0.6192,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,3.2,1.28,4.0,0.0,10.0,10.0,3.4,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,8.4,3.04,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.6,0.64,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.4,0.64,2.0,9.105,34.76333333,25.65833333,15.11766667,7.858266667,9.105,0.0,0.464,0.464,0.0928,0.14848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,76.4,77.28,12.0,Ru2+1 Te4+1 O2-3,-2.0,4.0,6.0,3.380617019
OsSnO3,Os,Sn,cubic,-0.087,1.434,0.833,13.036,0.0,4.024,4.024,4.024,90.0,90.0,90.0,1.206,Os1 Sn1 O3,8.0,76.0,68.0,30.0,26.4,8.0,57.0,87.0,30.0,79.6,9.04,87.0,15.9994,190.23,174.2306,71.38764,66.465888,15.9994,54.8,3306.0,3251.2,795.096,1004.3616,54.8,8.0,16.0,8.0,14.0,2.4,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,144.0,78.0,96.2,36.24,66.0,1.96,3.44,1.48,2.896,0.6528,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,3.2,3.84,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,22.0,16.0,10.8,5.76,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.8,0.96,2.0,9.105,33.285,24.18,14.938,7.3388,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,74.2,74.64,12.0,Os2+1 Sn4+1 O2-3,-2.0,4.0,6.0,3.380617019
CoPtO3,Co,Pt,cubic,-0.083,0.941,0.675,12.093,0.0,3.925,3.925,3.925,90.0,90.0,90.0,-1.168,Co1 Pt1 O3,8.0,78.0,70.0,25.8,21.36,8.0,58.0,87.0,29.0,76.4,12.72,87.0,15.9994,195.084,179.0846,60.403079,53.8723684,15.9994,54.8,2041.4,1986.6,794.76,887.952,54.8,9.0,16.0,7.0,13.4,3.12,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,136.0,70.0,92.0,31.2,66.0,1.88,3.44,1.56,2.896,0.6528,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,9.0,9.0,3.2,3.84,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,24.0,18.0,10.2,5.52,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,3.0,3.0,0.8,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.2,0.32,2.0,9.105,15.02,5.915,10.516,1.8016,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.495510784,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Co2+1 Pt4+1 O2-3,-2.0,4.0,6.0,3.380617019
AuRhO3,Au,Rh,cubic,-0.081,0.635,0.443,12.01,0.0,3.916,3.916,3.916,90.0,90.0,90.0,0.011,Au1 Rh1 O3,8.0,79.0,71.0,29.6,25.92,8.0,59.0,87.0,28.0,77.2,11.76,87.0,15.9994,196.966569,180.967169,69.5740538,64.28958456,15.9994,54.8,2237.0,2182.2,747.746,831.5352,54.8,9.0,16.0,7.0,13.6,2.88,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,142.0,76.0,95.2,35.04,66.0,2.28,3.44,1.16,3.028,0.4944,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,3.6,4.32,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,25.0,19.0,10.4,5.84,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.4,2.0,9.105,16.7,7.595,11.531,2.9112,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,Au3+1 Rh3+1 O2-3,-2.0,3.0,5.0,3.273268354
Re2O3,Re,Re,cubic,-0.08,1.457,0.922,12.143,0.0,3.93,3.93,3.93,90.0,90.0,90.0,-2.688,Re2 O3,8.0,75.0,67.0,34.8,32.16,8.0,54.0,87.0,33.0,73.8,15.84,87.0,15.9994,186.207,170.2076,84.08244,81.699648,15.9994,54.8,3459.0,3404.2,1416.48,1634.016,54.8,7.0,16.0,9.0,12.4,4.32,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,151.0,85.0,100.0,40.8,66.0,1.9,3.44,1.54,2.824,0.7392,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,14.0,14.0,5.6,6.72,0.0,6.0,21.0,15.0,12.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.44,2.0,9.105,14.655,5.55,11.325,2.664,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Re3+2 O2-3,-2.0,3.0,5.0,3.535533906
IrSbO3,Ir,Sb,cubic,-0.076,1.234,0.484,12.761,0.0,3.996,3.996,3.996,90.0,90.0,90.0,0.693,Ir1 Sb1 O3,8.0,77.0,69.0,30.4,26.88,8.0,60.0,87.0,27.0,81.2,8.48,87.0,15.9994,192.217,176.2176,72.39504,67.674768,15.9994,54.8,2739.0,2684.2,761.436,847.9632,54.8,9.0,16.0,7.0,14.4,2.16,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,141.0,75.0,95.6,35.52,66.0,2.05,3.44,1.39,2.914,0.6312,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,3.4,4.08,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,23.0,17.0,11.2,6.24,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,9.105,31.56,22.455,14.617,6.7772,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,85.4,88.08,12.0,Ir3+1 Sb3+1 O2-3,-2.0,3.0,5.0,3.273268354
MoIrO3,Mo,Ir,cubic,-0.073,1.658,0.578,12.069,0.0,3.922,3.922,3.922,90.0,90.0,90.0,-2.497,Mo1 Ir1 O3,8.0,77.0,69.0,28.6,24.72,8.0,50.0,87.0,37.0,74.2,15.36,87.0,15.9994,192.217,176.2176,67.23504,61.482768,15.9994,54.8,2896.0,2841.2,1159.88,1326.096,54.8,6.0,16.0,10.0,12.6,4.08,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,154.0,88.0,98.6,39.12,66.0,2.16,3.44,1.28,2.936,0.6048,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,2.4,2.88,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,23.0,17.0,9.4,5.44,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,1.6,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.0,1.2,2.0,9.105,15.69,6.585,11.443,2.8056,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Mo3+1 Ir3+1 O2-3,-2.0,3.0,5.0,3.273268354
IrFeO3,Ir,Fe,cubic,-0.072,1.231,1.576,10.929,0.0,3.795,3.795,3.795,90.0,90.0,90.0,-4.804,Ir1 Fe1 O3,8.0,77.0,69.0,25.4,20.88,8.0,55.0,87.0,32.0,75.2,14.16,87.0,15.9994,192.217,176.2176,59.21204,53.201984,15.9994,54.8,2739.0,2684.2,942.88,1065.696,54.8,8.0,16.0,8.0,13.0,3.6,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,141.0,75.0,94.2,33.84,66.0,1.83,3.44,1.61,2.87,0.684,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,2.6,3.12,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,23.0,17.0,9.8,5.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,4.0,4.0,1.4,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6,0.72,2.0,9.105,14.21,5.105,10.451,1.6152,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Ir3+1 Fe3+1 O2-3,-2.0,3.0,5.0,3.273268354
AuCoO3,Au,Co,cubic,-0.071,0.697,-0.009,10.6,0.0,3.756,3.756,3.756,90.0,90.0,90.0,-2.143,Au1 Co1 O3,8.0,79.0,71.0,26.0,21.6,8.0,58.0,87.0,29.0,77.0,12.0,87.0,15.9994,196.966569,180.967169,60.7795928,54.47479048,15.9994,54.8,1768.0,1713.2,653.946,718.9752,54.8,9.0,16.0,7.0,13.6,2.88,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,136.0,70.0,92.0,31.2,66.0,1.88,3.44,1.56,2.948,0.5904,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,3.4,4.08,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,25.0,19.0,10.4,5.84,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.4,2.0,9.105,16.7,7.595,10.852,2.3392,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.495510784,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Au3+1 Co3+1 O2-3,-2.0,3.0,5.0,3.273268354
PdNiO3,Pd,Ni,cubic,-0.067,0.69,0.811,9.996,0.0,3.684,3.684,3.684,90.0,90.0,90.0,-3.072,Pd1 Ni1 O3,8.0,46.0,38.0,19.6,13.92,8.0,61.0,87.0,26.0,76.8,12.24,87.0,15.9994,106.42,90.4206,42.62232,31.947504,15.9994,54.8,1828.05,1773.25,744.09,827.148,54.8,10.0,16.0,6.0,13.6,2.88,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,139.0,73.0,92.2,31.44,66.0,1.91,3.44,1.53,2.886,0.6648,3.44,0.0,2.0,2.0,1.6,0.64,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.6,1.92,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.64,2.0,9.105,14.41,5.305,10.409,1.6004,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.11907894,0.190526304,0.0,12.0,225.0,213.0,97.2,102.24,12.0,Pd4+1 Ni2+1 O2-3,-2.0,4.0,6.0,3.380617019
FeZnO3,Fe,Zn,cubic,-0.065,1.467,1.2,15.474,0.0,4.261,4.261,4.261,90.0,90.0,90.0,-8.42,Fe1 Zn1 O3,8.0,30.0,22.0,16.0,9.6,8.0,55.0,87.0,32.0,77.0,12.0,87.0,15.9994,65.38,49.3806,33.84464,21.414288,15.9994,54.8,1811.0,1756.2,533.616,574.5792,54.8,8.0,16.0,8.0,13.6,2.88,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,132.0,66.0,90.4,29.28,66.0,1.65,3.44,1.79,2.76,0.816,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,3.2,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,7.6,1.92,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,9.105,13.96,4.855,10.401,1.5552,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Fe0+1 Zn0+1 O0+3,0.0,0.0,0.0,0.0
