formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
LuUO3,Lu,U,cubic,-2.473,1.227,0.451,16.973,0.0,4.395,4.395,4.395,90.0,90.0,90.0,1.311,Lu1 U1 O3,8.0,92.0,84.0,37.4,35.28,8.0,20.0,87.0,67.0,64.4,27.12,87.0,15.9994,238.02891,222.02951,92.198782,91.4392584,15.9994,54.8,1936.0,1881.2,701.68,776.256,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,196.0,130.0,116.2,60.24,66.0,1.27,3.44,2.17,2.594,1.0152,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,14.0,14.0,3.4,4.24,0.0,6.0,17.0,11.0,8.2,3.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,11.0,11.0,2.2,3.52,0.0,2.0,20.0,18.0,7.0,6.0,2.0,9.105,28.865,19.76,15.241,7.3632,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,12.0,194.0,182.0,58.6,55.92,12.0,Lu3+1 U3+1 O2-3,-2.0,3.0,5.0,3.273268354
TbNpO3,Tb,Np,cubic,-2.471,1.05,0.782,17.168,0.0,4.411,4.411,4.411,90.0,90.0,90.0,2.531,Tb1 Np1 O3,8.0,93.0,85.0,36.4,34.08,8.0,22.0,87.0,65.0,62.4,29.52,87.0,15.9994,237.0,221.0006,88.78471,87.342372,15.9994,54.8,1629.0,1574.2,542.08,584.736,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,194.0,128.0,116.4,60.48,66.0,1.21,3.44,2.23,2.578,1.0344,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,9.0,9.0,2.6,3.12,0.0,6.0,11.0,5.0,7.2,1.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,10.0,10.0,3.0,3.6,0.0,2.0,19.0,17.0,6.0,5.2,2.0,9.105,31.73666667,22.63166667,15.50108333,7.6753,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.4,55.68,12.0,Tb3+1 Np3+1 O2-3,-2.0,3.0,5.0,3.273268354
NdTcO3,Nd,Tc,orthorhombic,-2.469,0.107,0.389,12.448,0.0,5.39,5.918,7.805,90.0,90.0,90.0,2.231,Nd1 Tc1 O3,8.0,60.0,52.0,25.4,20.88,8.0,19.0,87.0,68.0,66.6,24.48,87.0,15.9994,144.242,128.2426,58.04804,50.458368,15.9994,54.8,2430.0,2375.2,777.68,867.456,54.8,3.0,16.0,13.0,11.6,5.28,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,201.0,135.0,109.2,51.84,66.0,1.14,3.44,2.3,2.672,0.9216,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,7.0,1.0,6.2,0.32,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,4.2,2.64,2.0,9.105,34.81,25.705,15.282,7.8112,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Nd3+1 Tc3+1 O2-3,-2.0,3.0,5.0,3.273268354
PrWO3,Pr,W,orthorhombic,-2.469,0.386,0.001,12.729,0.0,5.371,6.049,7.836,90.0,90.0,90.0,2.545,Pr1 W1 O3,8.0,74.0,66.0,31.4,28.08,8.0,17.0,87.0,70.0,65.8,25.44,87.0,15.9994,183.84,167.8406,74.54917,70.259724,15.9994,54.8,3695.0,3640.2,1012.68,1149.456,54.8,3.0,16.0,13.0,11.4,5.52,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,203.0,137.0,112.6,55.92,66.0,1.13,3.44,2.31,2.762,0.8136,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,14.0,14.0,3.4,4.24,0.0,5.0,20.0,15.0,8.6,4.56,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,11.0,11.0,2.2,3.52,0.0,2.0,11.0,9.0,4.6,3.12,2.0,9.105,35.675,26.57,15.808,8.0436,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Pr3+1 W3+1 O2-3,-2.0,3.0,5.0,3.273268354
TmZnO3,Tm,Zn,orthorhombic,-2.469,0.157,0.0,10.986,0.0,5.187,5.737,7.385,90.0,90.0,90.0,-0.492,Tm1 Zn1 O3,8.0,69.0,61.0,24.6,19.92,8.0,37.0,87.0,50.0,73.4,16.32,87.0,15.9994,168.93421,152.93481,56.462482,48.5556984,15.9994,54.8,1818.0,1763.2,535.016,576.2592,54.8,3.0,16.0,13.0,12.6,4.08,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,190.0,124.0,102.0,43.2,66.0,1.25,3.44,2.19,2.644,0.9552,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,13.0,13.0,2.6,4.16,0.0,6.0,15.0,9.0,9.0,3.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.4,0.72,2.0,9.105,29.78,20.675,14.211,6.2276,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Tm0+1 Zn0+1 O0+3,0.0,0.0,0.0,0.0
GdPrO3,Gd,Pr,cubic,-2.468,1.217,0.0,18.13,0.601,4.492,4.492,4.492,90.0,90.0,90.0,-2.045,Gd1 Pr1 O3,8.0,64.0,56.0,29.4,25.68,8.0,17.0,87.0,70.0,61.0,31.2,87.0,15.9994,157.25,141.2506,69.23117,63.878124,15.9994,54.8,1586.0,1531.2,590.88,643.296,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,203.0,137.0,119.4,64.08,66.0,1.13,3.44,2.31,2.53,1.092,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,7.0,7.0,2.0,2.4,0.0,5.0,10.0,5.0,6.6,1.36,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,3.6,4.32,0.0,2.0,16.0,14.0,6.6,5.52,2.0,9.105,35.675,26.57,19.008,11.8836,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Gd3+1 Pr3+1 O2-3,-2.0,3.0,5.0,3.273268354
LuNbO3,Lu,Nb,cubic,-2.467,0.789,0.0,12.973,0.0,4.018,4.018,4.018,90.0,90.0,90.0,2.619,Lu1 Nb1 O3,8.0,71.0,63.0,27.2,23.04,8.0,41.0,87.0,46.0,69.8,20.64,87.0,15.9994,174.9668,158.9674,63.174276,56.6098512,15.9994,54.8,2750.0,2695.2,970.08,1098.336,54.8,3.0,16.0,13.0,11.2,5.76,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,187.0,121.0,109.8,52.56,66.0,1.27,3.44,2.17,2.638,0.9624,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,4.0,4.0,1.0,1.2,0.0,0.0,14.0,14.0,2.8,4.48,0.0,5.0,17.0,12.0,8.0,3.6,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.4,2.88,2.0,9.105,28.865,19.76,14.872,6.9204,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Lu3+1 Nb3+1 O2-3,-2.0,3.0,5.0,3.273268354
GeCeO3,Ge,Ce,orthorhombic,-2.466,0.228,0.0,15.221,0.0,5.774,6.139,8.589,90.0,90.0,90.0,-4.155,Ge1 Ce1 O3,8.0,58.0,50.0,22.8,17.76,8.0,15.0,87.0,72.0,71.0,22.4,87.0,15.9994,140.116,124.1166,52.15084,43.381728,15.9994,54.8,1211.4,1156.6,489.36,521.472,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,204.0,138.0,104.4,46.08,66.0,1.12,3.44,2.32,2.69,0.9,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,1.0,1.0,0.2,0.32,0.0,4.0,14.0,10.0,7.2,2.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,6.4,6.24,2.0,9.105,37.24,28.135,17.512,10.0884,9.105,0.0,0.383,0.383,0.0766,0.12256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ge3+1 Ce3+1 O2-3,-2.0,3.0,5.0,3.273268354
ThLaO3,Th,La,cubic,-2.466,1.314,0.001,18.489,0.0,4.522,4.522,4.522,90.0,90.0,90.0,0.496,Th1 La1 O3,8.0,90.0,82.0,34.2,31.44,8.0,13.0,87.0,74.0,58.0,34.8,87.0,15.9994,232.03806,216.03866,83.788346,81.3467352,15.9994,54.8,2023.0,1968.2,676.08,745.536,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,207.0,141.0,122.2,67.44,66.0,1.1,3.44,2.34,2.544,1.0752,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,2.0,2.0,0.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.4,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.6,3.12,2.0,9.105,36.8975,27.7925,19.3165,12.2538,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Th4+1 La2+1 O2-3,-2.0,4.0,6.0,3.380617019
AcSbO3,Ac,Sb,orthorhombic,-2.465,0.114,0.0,16.31,0.296,5.98,6.327,8.621,90.0,90.0,90.0,2.835,Ac1 Sb1 O3,8.0,89.0,81.0,32.8,29.76,8.0,14.0,87.0,73.0,72.0,23.2,87.0,15.9994,227.0,211.0006,79.35164,76.022688,15.9994,54.8,1323.0,1268.2,478.236,508.1232,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,7.0,5.0,3.6,1.92,2.0,66.0,215.0,149.0,110.4,53.28,66.0,1.1,3.44,2.34,2.694,0.8952,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,7.2,3.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,44.5125,35.4075,20.6775,13.887,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,85.4,88.08,12.0,Ac3+1 Sb3+1 O2-3,-2.0,3.0,5.0,3.273268354
PbTmO3,Pb,Tm,orthorhombic,-2.464,0.119,0.0,14.402,0.0,5.744,5.996,8.363,90.0,90.0,90.0,-0.874,Pb1 Tm1 O3,8.0,82.0,74.0,35.0,32.4,8.0,37.0,87.0,50.0,75.8,15.52,87.0,15.9994,207.2,191.2006,84.826482,82.5924984,15.9994,54.8,1818.0,1763.2,516.602,554.1624,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,190.0,124.0,106.8,48.96,66.0,1.25,3.44,2.19,2.78,0.792,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,5.4,6.48,0.0,6.0,28.0,22.0,12.2,7.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.32,0.0,1.0,4.0,3.0,2.2,0.72,2.0,9.105,29.78,20.675,17.041,9.5232,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Pb0+1 Tm0+1 O0+3,0.0,0.0,0.0,0.0
TbUO3,Tb,U,cubic,-2.464,1.035,0.556,16.794,0.0,4.379,4.379,4.379,90.0,90.0,90.0,1.95,Tb1 U1 O3,8.0,92.0,84.0,36.2,33.84,8.0,20.0,87.0,67.0,62.0,30.0,87.0,15.9994,238.02891,222.02951,88.990492,87.5893104,15.9994,54.8,1629.0,1574.2,640.28,702.576,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,196.0,130.0,117.6,61.92,66.0,1.21,3.44,2.23,2.582,1.0296,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,9.0,9.0,2.4,2.88,0.0,6.0,11.0,5.0,7.0,1.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,3.2,3.84,0.0,2.0,20.0,18.0,6.2,5.52,2.0,9.105,31.73666667,22.63166667,15.81533333,8.0524,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.6,55.92,12.0,Tb3+1 U3+1 O2-3,-2.0,3.0,5.0,3.273268354
ZrRbO3,Zr,Rb,orthorhombic,-2.464,0.201,0.2,17.128,1.244,6.546,7.221,7.247,90.0,90.0,90.0,-16.391,Zr1 Rb1 O3,8.0,40.0,32.0,20.2,14.64,8.0,4.0,87.0,83.0,61.8,30.24,87.0,15.9994,91.224,75.2246,44.938,34.72632,15.9994,54.8,2128.0,2073.2,520.972,642.8112,54.8,1.0,16.0,15.0,10.6,6.48,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,220.0,154.0,118.6,63.12,66.0,0.82,3.44,2.62,2.494,1.1352,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.6,1.68,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.0,2.0,2.0,9.105,90.7225,81.6175,28.2465,24.9904,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Zr0+1 Rb0+1 O0+3,0.0,0.0,0.0,0.0
FeCeO3,Fe,Ce,orthorhombic,-2.463,0.206,1.0,14.287,1.584,5.697,5.723,8.764,90.0,90.0,90.0,-6.169,Fe1 Ce1 O3,8.0,58.0,50.0,21.6,16.32,8.0,15.0,87.0,72.0,66.2,24.96,87.0,15.9994,140.116,124.1166,48.79184,39.350928,15.9994,54.8,1811.0,1756.2,609.28,665.376,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,204.0,138.0,106.8,48.96,66.0,1.12,3.44,2.32,2.654,0.9432,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,6.0,6.0,1.4,1.84,0.0,0.0,1.0,1.0,0.2,0.32,0.0,4.0,8.0,4.0,6.0,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,2.6,3.12,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,6.4,6.24,2.0,9.105,37.24,28.135,15.057,8.8732,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Fe3+1 Ce3+1 O2-3,-2.0,3.0,5.0,3.273268354
PmBO3,Pm,B,cubic,-2.462,0.687,0.0,8.751,2.59,3.524,3.524,3.524,90.0,90.0,90.0,5.137,Pm1 B1 O3,5.0,61.0,56.0,18.0,17.2,8.0,21.0,87.0,66.0,70.8,19.92,87.0,10.811,145.0,134.189,40.76184,41.695264,15.9994,54.8,2348.0,2293.2,777.08,866.736,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,6.0,4.0,2.8,1.28,2.0,66.0,199.0,133.0,96.2,41.12,66.0,1.155,3.44,2.285,2.703,0.8844,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,3.0,7.0,4.0,5.6,1.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.8,2.88,0.0,2.0,9.0,7.0,4.0,2.4,2.0,7.1725,33.8425,26.67,13.666,8.0706,9.105,0.0,1.524,1.524,0.3048,0.48768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64,12.0,Pm3+1 B3+1 O2-3,-2.0,3.0,5.0,3.273268354
USiO3,U,Si,cubic,-2.462,0.76,0.734,10.727,0.0,3.771,3.771,3.771,90.0,90.0,90.0,3.318,U1 Si1 O3,8.0,92.0,84.0,26.0,26.4,8.0,20.0,87.0,67.0,71.8,20.72,87.0,15.9994,238.02891,222.02951,62.822522,70.0825552,15.9994,54.8,1687.0,1632.2,651.88,716.496,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,7.0,5.0,3.2,1.52,2.0,66.0,196.0,130.0,101.0,42.0,66.0,1.38,3.44,2.06,2.72,0.864,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,0.6,0.96,0.0,4.0,6.0,2.0,5.6,0.64,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,2.2,3.52,0.0,2.0,20.0,18.0,6.0,5.6,2.0,9.105,20.44,11.335,13.556,5.3412,9.105,0.0,0.773,0.773,0.1546,0.24736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,65.2,64.72,12.0,U0+1 Si0+1 O0+3,0.0,0.0,0.0,0.0
CeAcO3,Ce,Ac,cubic,-2.462,1.088,0.0,20.385,0.0,4.671,4.671,4.671,90.0,90.0,90.0,1.916,Ce1 Ac1 O3,8.0,89.0,81.0,34.2,31.44,8.0,14.0,87.0,73.0,58.0,34.8,87.0,15.9994,227.0,211.0006,83.02284,80.428128,15.9994,54.8,1323.0,1268.2,511.68,548.256,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,123.4,68.88,66.0,1.1,3.44,2.34,2.508,1.1184,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,1.0,1.0,0.2,0.32,0.0,3.0,6.0,3.0,5.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,7.4,6.48,2.0,9.105,44.5125,35.4075,21.8135,15.2502,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ce3+1 Ac3+1 O2-3,-2.0,3.0,5.0,3.273268354
BaCrO3,Ba,Cr,orthorhombic,-2.461,0.123,0.4,12.39,0.258,5.607,5.607,7.882,90.0,90.0,90.0,1.778,Ba1 Cr1 O3,8.0,56.0,48.0,20.8,15.36,8.0,9.0,87.0,78.0,63.8,27.84,87.0,15.9994,137.327,121.3276,47.46426,37.757832,15.9994,54.8,2180.0,2125.2,668.88,736.896,54.8,2.0,16.0,14.0,11.2,5.76,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,215.0,149.0,110.4,53.28,66.0,0.89,3.44,2.55,2.574,1.0392,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.2,1.28,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.4,1.44,2.0,9.105,63.59,54.485,20.419,17.2684,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,Ba2+1 Cr4+1 O2-3,-2.0,4.0,6.0,3.380617019
