formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
CdCrO3,Cd,Cr,orthorhombic,-1.684,0.138,0.4,10.58,0.336,5.255,5.359,7.514,90.0,90.0,90.0,0.721,Cd1 Cr1 O3,8.0,48.0,40.0,19.2,13.44,8.0,49.0,87.0,38.0,76.0,13.2,87.0,15.9994,112.411,96.4116,42.48106,31.777992,15.9994,54.8,2180.0,2125.2,587.724,639.5088,54.8,6.0,16.0,10.0,13.2,3.36,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,144.0,78.0,96.2,36.24,66.0,1.66,3.44,1.78,2.734,0.8472,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,7.2,1.92,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.4,1.44,2.0,9.105,19.495,10.39,11.6,3.158,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Cd2+1 Cr4+1 O2-3,-2.0,4.0,6.0,3.380617019
PmBiO3,Pm,Bi,cubic,-1.683,0.893,0.0,16.837,0.0,4.383,4.383,4.383,90.0,90.0,90.0,1.3,Pm1 Bi1 O3,8.0,83.0,75.0,33.6,30.72,8.0,21.0,87.0,66.0,73.6,21.04,87.0,15.9994,208.9804,192.981,80.39572,77.275584,15.9994,54.8,1373.0,1318.2,416.36,433.872,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,199.0,133.0,109.0,51.6,66.0,1.155,3.44,2.285,2.699,0.8892,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,3.8,4.56,0.0,6.0,29.0,23.0,10.8,7.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.8,2.88,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,33.8425,24.7375,18.8215,11.6598,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,48.4,58.24,12.0,Pm3+1 Bi3+1 O2-3,-2.0,3.0,5.0,3.273268354
MoTlO3,Mo,Tl,orthorhombic,-1.683,0.202,0.006,18.061,0.0,5.599,6.273,10.283,90.0,90.0,90.0,-9.227,Mo1 Tl1 O3,8.0,81.0,73.0,29.4,25.68,8.0,50.0,87.0,37.0,77.4,11.52,87.0,15.9994,204.3833,188.3839,69.6683,64.40268,15.9994,54.8,2896.0,2841.2,727.48,867.408,54.8,6.0,16.0,10.0,13.4,3.12,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,154.0,88.0,99.4,40.08,66.0,1.62,3.44,1.82,2.82,0.744,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,10.0,10.0,3.0,3.6,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,27.0,21.0,10.2,6.72,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.4,1.68,2.0,9.105,26.91,17.805,13.983,5.8536,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Mo5+1 Tl+1 O2-3,-2.0,5.0,7.0,3.683941988
CdWO3,Cd,W,cubic,-1.682,0.275,0.001,12.325,0.0,3.95,3.95,3.95,90.0,90.0,90.0,5.005,Cd1 W1 O3,8.0,74.0,66.0,29.2,25.44,8.0,51.0,87.0,36.0,76.4,12.72,87.0,15.9994,183.84,167.8406,68.84984,63.420528,15.9994,54.8,3695.0,3640.2,890.724,1121.7104,54.8,6.0,16.0,10.0,13.2,3.36,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,162.0,96.0,100.8,41.76,66.0,1.69,3.44,1.75,2.874,0.6792,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.8,3.36,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,20.0,14.0,10.0,4.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.4,1.44,2.0,9.105,19.495,10.39,12.572,4.1604,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Cd2+1 W4+1 O2-3,-2.0,4.0,6.0,3.380617019
TcTiO3,Tc,Ti,cubic,-1.681,0.775,1.0,11.572,0.562,3.868,3.868,3.868,90.0,90.0,90.0,1.36,Tc1 Ti1 O3,8.0,43.0,35.0,17.8,11.76,8.0,43.0,87.0,44.0,71.4,18.72,87.0,15.9994,98.0,82.0006,38.77304,27.328368,15.9994,54.8,2430.0,2375.2,907.08,1022.736,54.8,4.0,16.0,12.0,11.8,5.04,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,160.0,94.0,101.0,42.0,66.0,1.54,3.44,1.9,2.752,0.8256,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.4,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.8,0.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,2.6,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.8,2.16,2.0,9.105,16.69,7.585,11.658,3.0636,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25e-05,2.25e-05,4.51e-06,7.21e-06,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Tc2+1 Ti4+1 O2-3,-2.0,4.0,6.0,3.380617019
AuZrO3,Au,Zr,cubic,-1.681,0.592,-0.201,14.302,0.0,4.151,4.151,4.151,90.0,90.0,90.0,-0.649,Au1 Zr1 O3,8.0,79.0,71.0,28.6,24.72,8.0,44.0,87.0,43.0,74.2,15.36,87.0,15.9994,196.966569,180.967169,67.2377538,61.48602456,15.9994,54.8,2128.0,2073.2,725.946,805.3752,54.8,4.0,16.0,12.0,12.6,4.08,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,175.0,109.0,101.8,42.96,66.0,1.33,3.44,2.11,2.838,0.7224,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,14.0,14.0,2.8,4.48,0.0,4.0,25.0,21.0,9.4,6.24,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.0,2.0,2.0,9.105,23.195,14.09,13.442,5.2044,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Au2+1 Zr4+1 O2-3,-2.0,4.0,6.0,3.380617019
SnMoO3,Sn,Mo,orthorhombic,-1.681,0.227,0.003,12.669,0.0,5.584,5.658,8.02,90.0,90.0,90.0,4.32,Sn1 Mo1 O3,8.0,50.0,42.0,23.2,18.24,8.0,50.0,87.0,37.0,78.2,11.28,87.0,15.9994,118.71,102.7106,52.53364,43.841088,15.9994,54.8,2896.0,2841.2,713.096,873.1616,54.8,6.0,16.0,10.0,13.6,3.04,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,154.0,88.0,98.2,38.64,66.0,1.96,3.44,1.48,2.888,0.6624,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,7.6,2.56,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.2,1.44,2.0,9.105,33.285,24.18,15.258,7.3836,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,81.2,83.04,12.0,Sn4+1 Mo2+1 O2-3,-2.0,4.0,6.0,3.380617019
TeLuO3,Te,Lu,cubic,-1.68,0.919,0.0,14.919,0.0,4.21,4.21,4.21,90.0,90.0,90.0,-3.744,Te1 Lu1 O3,8.0,71.0,63.0,29.4,25.68,8.0,41.0,90.0,49.0,78.4,14.96,87.0,15.9994,174.9668,158.9674,70.113,64.93632,15.9994,54.8,1936.0,1881.2,564.612,611.7744,54.8,3.0,16.0,13.0,13.4,4.16,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,187.0,121.0,104.6,46.32,66.0,1.27,3.44,2.17,2.738,0.8424,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.2,1.28,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,17.0,11.0,10.2,5.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.64,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.4,2.24,2.0,9.105,34.76333333,25.65833333,18.18866667,10.9004,9.105,0.0,0.464,0.464,0.0928,0.14848,0.0,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,12.0,194.0,182.0,76.4,77.28,12.0,Te0+1 Lu0+1 O0+3,0.0,0.0,0.0,0.0
MoTiO3,Mo,Ti,cubic,-1.678,0.914,0.78,11.5,0.0,3.86,3.86,3.86,90.0,90.0,90.0,1.916,Mo1 Ti1 O3,8.0,42.0,34.0,17.6,11.52,8.0,43.0,87.0,44.0,70.8,19.44,87.0,15.9994,95.96,79.9606,38.36504,26.838768,15.9994,54.8,2896.0,2841.2,1000.28,1134.576,54.8,4.0,16.0,12.0,11.6,5.28,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,160.0,94.0,102.4,43.68,66.0,1.54,3.44,1.9,2.804,0.7632,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.4,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.6,0.64,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,2.6,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,2.4,2.0,9.105,16.69,7.585,11.939,3.4008,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25e-05,2.25e-05,4.51e-06,7.21e-06,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Mo2+1 Ti4+1 O2-3,-2.0,4.0,6.0,3.380617019
ErSbO3,Er,Sb,cubic,-1.678,1.06,0.0,14.796,0.0,4.198,4.198,4.198,90.0,90.0,90.0,0.53,Er1 Sb1 O3,8.0,68.0,60.0,28.6,24.72,8.0,35.0,87.0,52.0,76.2,16.48,87.0,15.9994,167.259,151.2596,67.40344,61.684848,15.9994,54.8,1770.0,1715.2,567.636,615.4032,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,189.0,123.0,105.2,47.04,66.0,1.24,3.44,2.2,2.722,0.8616,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,12.0,12.0,2.4,3.84,0.0,6.0,15.0,9.0,9.4,4.08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,2.0,3.0,1.0,2.2,0.32,2.0,9.105,31.56,22.455,17.892,10.5444,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64,12.0,Er3+1 Sb3+1 O2-3,-2.0,3.0,5.0,3.273268354
SnWO3,Sn,W,cubic,-1.678,0.279,0.0,12.775,0.0,3.997,3.997,3.997,90.0,90.0,90.0,4.517,Sn1 W1 O3,8.0,74.0,66.0,29.6,25.92,8.0,51.0,87.0,36.0,78.4,10.96,87.0,15.9994,183.84,167.8406,70.10964,64.932288,15.9994,54.8,3695.0,3640.2,872.896,1128.8416,54.8,6.0,16.0,10.0,13.6,3.04,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,162.0,96.0,99.8,40.56,66.0,1.96,3.44,1.48,2.928,0.6144,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.8,3.36,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,20.0,14.0,10.4,5.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.2,1.44,2.0,9.105,33.285,24.18,15.33,7.47,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,81.2,83.04,12.0,Sn4+1 W2+1 O2-3,-2.0,4.0,6.0,3.380617019
UIrO3,U,Ir,cubic,-1.678,0.933,0.6,12.83,0.0,4.003,4.003,4.003,90.0,90.0,90.0,0.675,U1 Ir1 O3,8.0,92.0,84.0,38.6,36.72,8.0,20.0,87.0,67.0,68.2,22.56,87.0,15.9994,238.02891,222.02951,95.648822,95.5793064,15.9994,54.8,2739.0,2684.2,862.28,968.976,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,196.0,130.0,107.0,49.2,66.0,1.38,3.44,2.06,2.78,0.792,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,1.6,2.16,0.0,0.0,14.0,14.0,3.4,4.24,0.0,6.0,23.0,17.0,9.4,5.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,2.4,2.88,0.0,0.0,11.0,11.0,2.2,3.52,0.0,2.0,20.0,18.0,5.8,5.68,2.0,9.105,20.025,10.92,12.31,3.846,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,64.8,64.08,12.0,U3+1 Ir3+1 O2-3,-2.0,3.0,5.0,3.273268354
ThPtO3,Th,Pt,cubic,-1.677,1.102,0.0,13.576,0.0,4.079,4.079,4.079,90.0,90.0,90.0,-0.628,Th1 Pt1 O3,8.0,90.0,82.0,38.4,36.48,8.0,16.0,87.0,71.0,68.0,22.8,87.0,15.9994,232.03806,216.03866,95.024052,94.8295824,15.9994,54.8,2041.4,1986.6,845.76,949.152,54.8,3.0,16.0,13.0,12.2,4.56,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,206.0,140.0,108.0,50.4,66.0,1.3,3.44,2.14,2.78,0.792,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,9.0,9.0,2.2,2.72,0.0,0.0,14.0,14.0,2.8,4.48,0.0,4.0,24.0,20.0,9.2,5.92,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.8,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.2,1.92,2.0,9.105,32.37,23.265,14.941,7.0032,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,Th4+1 Pt2+1 O2-3,-2.0,4.0,6.0,3.380617019
SnAcO3,Sn,Ac,cubic,-1.676,1.007,0.061,19.752,0.0,4.622,4.622,4.622,90.0,90.0,90.0,-3.151,Sn1 Ac1 O3,8.0,89.0,81.0,32.6,29.52,8.0,14.0,87.0,73.0,71.0,22.8,87.0,15.9994,227.0,211.0006,78.74164,75.290688,15.9994,54.8,1323.0,1268.2,398.496,412.4352,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,7.0,5.0,3.6,1.92,2.0,66.0,215.0,149.0,110.4,53.28,66.0,1.1,3.44,2.34,2.676,0.9168,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,7.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,44.5125,35.4075,21.0225,14.301,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,80.4,82.08,12.0,Sn3+1 Ac3+1 O2-3,-2.0,3.0,5.0,3.273268354
TlAcO3,Tl,Ac,cubic,-1.676,0.595,-0.002,19.189,0.0,4.578,4.578,4.578,90.0,90.0,90.0,-1.622,Tl1 Ac1 O3,8.0,89.0,81.0,38.8,36.96,8.0,14.0,87.0,73.0,70.2,22.48,87.0,15.9994,227.0,211.0006,95.8763,95.85228,15.9994,54.8,1323.0,1268.2,412.88,429.696,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,111.6,54.72,66.0,1.1,3.44,2.34,2.608,0.9984,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,14.0,14.0,2.8,4.48,0.0,3.0,27.0,24.0,9.6,6.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.4,2.0,9.105,44.5125,35.4075,19.7475,12.771,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Tl3+1 Ac3+1 O2-3,-2.0,3.0,5.0,3.273268354
VWO3,V,W,cubic,-1.676,0.635,0.704,11.983,0.0,3.913,3.913,3.913,90.0,90.0,90.0,3.456,V1 W1 O3,8.0,74.0,66.0,24.2,19.92,8.0,46.0,87.0,41.0,71.6,18.48,87.0,15.9994,183.84,167.8406,56.55594,50.913624,15.9994,54.8,3695.0,3640.2,1208.48,1384.416,54.8,5.0,16.0,11.0,11.8,5.04,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,162.0,96.0,102.6,43.92,66.0,1.63,3.44,1.81,2.862,0.6936,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,4.0,4.0,1.4,1.68,0.0,0.0,14.0,14.0,2.8,4.48,0.0,5.0,20.0,15.0,8.6,4.56,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,7.0,7.0,2.6,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.8,2.16,2.0,9.105,16.05,6.945,11.275,2.604,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,V4+1 W2+1 O2-3,-2.0,4.0,6.0,3.380617019
AgWO3,Ag,W,cubic,-1.675,0.281,0.0,12.02,0.0,3.917,3.917,3.917,90.0,90.0,90.0,5.198,Ag1 W1 O3,8.0,74.0,66.0,29.0,25.2,8.0,51.0,87.0,36.0,75.4,13.92,87.0,15.9994,183.84,167.8406,67.94128,62.330256,15.9994,54.8,3695.0,3640.2,1018.866,1156.8792,54.8,6.0,16.0,10.0,13.0,3.6,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,162.0,96.0,101.0,42.0,66.0,1.93,3.44,1.51,2.922,0.6216,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.8,3.36,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,20.0,14.0,9.8,4.56,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.6,1.36,2.0,9.105,16.33,7.225,11.939,3.4008,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Ag+1 W5+1 O2-3,-2.0,5.0,7.0,3.683941988
AgAcO3,Ag,Ac,orthorhombic,-1.674,0.283,0.0,15.943,0.0,6.008,6.225,8.526,90.0,90.0,90.0,-1.294,Ag1 Ac1 O3,8.0,89.0,81.0,32.0,28.8,8.0,14.0,87.0,73.0,68.0,22.8,87.0,15.9994,227.0,211.0006,76.57328,72.688656,15.9994,54.8,1323.0,1268.2,544.466,587.5992,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,7.0,5.0,3.6,1.92,2.0,66.0,215.0,149.0,111.6,54.72,66.0,1.1,3.44,2.34,2.67,0.924,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.4,1.84,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.2,2.32,2.0,9.105,44.5125,35.4075,17.6315,10.7524,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,Ag3+1 Ac3+1 O2-3,-2.0,3.0,5.0,3.273268354
